time,x,y,z,rotation,,,
2022-08-15 9:37:27.404,0.290860802,1.861091733,0.963957191,0.004579033,0.999922931,0.010539961,-0.004706142
2022-08-15 9:37:27.405,0.290885121,1.861085653,0.96396625,0.004607452,0.999922574,0.010574374,-0.004668292
2022-08-15 9:37:27.413,0.290895134,1.861068964,0.963986218,0.004404795,0.999925435,0.010397346,-0.004655731
2022-08-15 9:37:27.421,0.290920556,1.861064672,0.96400547,0.004283112,0.999926746,0.010354242,-0.004581817
2022-08-15 9:37:27.429,0.290866822,1.861087561,0.963952243,0.004617495,0.999922454,0.010592033,-0.004660276
2022-08-15 9:37:27.436,0.290901214,1.861075163,0.963968813,0.004608681,0.999922872,0.010574151,-0.004613189
2022-08-15 9:37:27.446,0.290835649,1.861131787,0.96390444,0.004886971,0.999917865,0.010840107,-0.004795714
2022-08-15 9:37:27.454,0.290839255,1.8611058,0.963922977,0.004891786,0.999918759,0.010772672,-0.004745429
2022-08-15 9:37:27.462,0.290804595,1.861163139,0.963860929,0.005116181,0.99991411,0.011044174,-0.004861832
2022-08-15 9:37:27.472,0.29088062,1.861084342,0.963953555,0.004626135,0.999922097,0.010622587,-0.00465878
2022-08-15 9:37:27.480,0.290797472,1.861163139,0.963837743,0.005337141,0.999911189,0.011193081,-0.004880005
2022-08-15 9:37:27.488,0.290858448,1.861101866,0.963934779,0.004811012,0.999919534,0.01075729,-0.004711285
2022-08-15 9:37:27.496,0.29116872,1.861014724,0.964057028,0.002952497,0.999929547,0.010422301,-0.004861027
2022-08-15 9:37:27.503,0.290884554,1.861074328,0.964000046,0.00439758,0.999925196,0.01043862,-0.004617016
2022-08-15 9:37:27.513,0.290789962,1.861144543,0.963865757,0.005153987,0.999914229,0.011026932,-0.004830715
2022-08-15 9:37:27.520,0.290764093,1.861187935,0.963808715,0.005548317,0.99990797,0.011362524,-0.004930817
2022-08-15 9:37:27.529,0.290727168,1.861213088,0.963769078,0.00575265,0.999904335,0.0115463,-0.004996562
2022-08-15 9:37:27.537,0.290755868,1.861213446,0.963751674,0.0059546,0.99990195,0.01165826,-0.004990039
2022-08-15 9:37:27.546,0.290810376,1.861112595,0.963934481,0.004704577,0.999920487,0.01068769,-0.004763833
2022-08-15 9:37:27.554,0.290846318,1.861092687,0.963956177,0.00454013,0.999923587,0.010499738,-0.004705089
2022-08-15 9:37:27.563,0.290823698,1.861127734,0.963886619,0.005046233,0.999915957,0.010926872,-0.004822615
2022-08-15 9:37:27.570,0.29080376,1.861163378,0.963850439,0.00521431,0.999913096,0.011082228,-0.004891344
2022-08-15 9:37:27.578,0.290801466,1.861142039,0.963899314,0.004932299,0.999916911,0.010889906,-0.004834979
2022-08-15 9:37:27.586,0.290822595,1.861140013,0.963876367,0.004985847,0.999916315,0.010912232,-0.004851941
2022-08-15 9:37:27.595,0.290820241,1.861133814,0.963921428,0.004766142,0.999919474,0.010736854,-0.004798873
2022-08-15 9:37:27.603,0.291158438,1.861018896,0.964053333,0.002945196,0.999929249,0.010439174,-0.004894573
2022-08-15 9:37:27.613,0.29082188,1.861156821,0.963837862,0.00539036,0.999910772,0.011213723,-0.00487035
2022-08-15 9:37:27.620,0.290842086,1.861129761,0.963884056,0.00509282,0.999915659,0.010954161,-0.004785107
2022-08-15 9:37:27.636,0.291136235,1.861027002,0.964046717,0.002933778,0.999928951,0.010458192,-0.004920274
2022-08-15 9:37:27.636,0.291169286,1.861007571,0.96405834,0.003006848,0.999928653,0.010503937,-0.004847135
2022-08-15 9:37:27.646,0.291136831,1.861026049,0.964039207,0.00301128,0.999928892,0.010458169,-0.004875745
2022-08-15 9:37:27.654,0.290877938,1.861079454,0.963950694,0.004680341,0.999922037,0.010615279,-0.004639481
2022-08-15 9:37:27.663,0.291156918,1.861015916,0.964048862,0.002947541,0.999928772,0.010471452,-0.004923666
2022-08-15 9:37:27.670,0.290845066,1.861103296,0.963935554,0.004787112,0.999919653,0.010758178,-0.004709303
2022-08-15 9:37:27.679,0.290881425,1.861068845,0.963979483,0.004573657,0.999922872,0.010582455,-0.004617243
2022-08-15 9:37:27.687,0.291229248,1.860960841,0.964078844,0.003041169,0.999929547,0.010469221,-0.004703607
2022-08-15 9:37:27.710,0.290879518,1.861069918,0.963958979,0.004700898,0.999921441,0.01066868,-0.004622629
2022-08-15 9:37:27.711,0.290856153,1.86107707,0.963954628,0.004652958,0.999921918,0.010618472,-0.004662349
