time,x,y,z,rotation,,,
2022-08-15 9:42:23.418,0.206284001,1.962009907,0.964122593,0.003501264,0.999842823,0.01712366,-0.002977384
2022-08-15 9:42:23.430,0.206259355,1.962010026,0.964122891,0.003554749,0.999842405,0.017141789,-0.002979265
2022-08-15 9:42:23.447,0.206238925,1.961981893,0.964114964,0.003511833,0.999842405,0.017152755,-0.002947072
2022-08-15 9:42:23.447,0.20621343,1.961979866,0.964116037,0.003503464,0.999842703,0.017136095,-0.002948271
2022-08-15 9:42:23.462,0.206184551,1.961962223,0.964103818,0.003463828,0.999842763,0.017140476,-0.002947183
2022-08-15 9:42:23.462,0.206187099,1.961946726,0.964104414,0.003554333,0.999841869,0.017185358,-0.002911574
2022-08-15 9:42:23.469,0.206160754,1.961935043,0.964097738,0.00359079,0.999841034,0.01722726,-0.002902969
2022-08-15 9:42:23.476,0.206169307,1.961912751,0.964097202,0.003595932,0.999841094,0.017224668,-0.002864891
2022-08-15 9:42:23.485,0.206175163,1.961922288,0.964102209,0.003611207,0.999841034,0.017228363,-0.002856292
2022-08-15 9:42:23.493,0.20620425,1.96192503,0.964101195,0.003659109,0.999839902,0.017283229,-0.00285058
2022-08-15 9:42:23.502,0.206234127,1.961922884,0.964091182,0.00366752,0.99984026,0.017267985,-0.002829721
2022-08-15 9:42:23.509,0.206261784,1.961936235,0.964100063,0.003590036,0.999841511,0.017200712,-0.002883095
2022-08-15 9:42:23.520,0.206283301,1.96197176,0.964106083,0.003587014,0.999841511,0.017192049,-0.002930241
2022-08-15 9:42:23.526,0.206316978,1.961967349,0.964103639,0.003552794,0.999841928,0.01717178,-0.002943787
2022-08-15 9:42:23.535,0.206295773,1.961983085,0.964137137,0.003692518,0.999843836,0.017018592,-0.003020013
2022-08-15 9:42:23.543,0.206322461,1.961999059,0.964136422,0.003733071,0.999842525,0.01708708,-0.003012595
2022-08-15 9:42:23.551,0.2063272,1.962014318,0.964150727,0.00367734,0.999843597,0.017026478,-0.003054396
2022-08-15 9:42:23.560,0.20635204,1.961961746,0.964107394,0.003606791,0.999842346,0.017138084,-0.002931111
2022-08-15 9:42:23.568,0.206351653,1.961970925,0.964103758,0.003619735,0.999842465,0.017127851,-0.002936774
2022-08-15 9:42:23.577,0.206315547,1.961966634,0.964096427,0.00360118,0.999842286,0.01714523,-0.002939956
2022-08-15 9:42:23.585,0.206288099,1.961983562,0.964091837,0.003582106,0.99984175,0.017177604,-0.002951158
2022-08-15 9:42:23.593,0.206273884,1.961969137,0.96409297,0.003576083,0.999842346,0.017143799,-0.002952982
2022-08-15 9:42:23.602,0.206239715,1.961961269,0.964088798,0.003553088,0.999841988,0.01716827,-0.002936425
2022-08-15 9:42:23.609,0.206228137,1.96195662,0.964089215,0.003595228,0.999842048,0.017163316,-0.002924368
2022-08-15 9:42:23.621,0.206205904,1.961952925,0.964084029,0.003567439,0.999842167,0.017160159,-0.002909017
2022-08-15 9:42:23.628,0.206187353,1.961931109,0.964083791,0.003507687,0.999843478,0.017098999,-0.002907709
2022-08-15 9:42:23.642,0.206175745,1.961927176,0.96408844,0.003564904,0.999842525,0.017146358,-0.002878456
2022-08-15 9:42:23.642,0.206185982,1.961918354,0.96408999,0.003575564,0.999841332,0.017217953,-0.002858064
2022-08-15 9:42:23.651,0.206212088,1.961915255,0.964082122,0.003574069,0.999842763,0.017132323,-0.002872501
2022-08-15 9:42:23.660,0.20622009,1.961931348,0.964091778,0.003567795,0.999842405,0.017148236,-0.002895558
2022-08-15 9:42:23.672,0.206227705,1.961923361,0.964098811,0.003617237,0.999842644,0.017126461,-0.002876123
2022-08-15 9:42:23.676,0.206268325,1.961920142,0.964102089,0.003605582,0.999842882,0.017118067,-0.002864483
2022-08-15 9:42:23.688,0.206275851,1.961953044,0.964111209,0.003630647,0.99984163,0.017185519,-0.00288492
2022-08-15 9:42:23.694,0.206301287,1.961948633,0.964115381,0.003609492,0.999843657,0.01706841,-0.002894064
2022-08-15 9:42:23.703,0.206327647,1.961925983,0.964119554,0.003613173,0.999843836,0.017062485,-0.002879913
2022-08-15 9:42:23.710,0.206337735,1.961934209,0.964111745,0.00359498,0.999844372,0.017027175,-0.002906432
2022-08-15 9:42:23.720,0.206347212,1.961940408,0.964119315,0.00362253,0.999844432,0.017017571,-0.002924272
2022-08-15 9:42:23.728,0.206338435,1.961944699,0.964111567,0.003557334,0.999844372,0.017030319,-0.002940941
2022-08-15 9:42:23.735,0.206295699,1.961979985,0.964161575,0.00368104,0.999845386,0.016930597,-0.003022654
2022-08-15 9:42:23.742,0.206285506,1.961962938,0.964155495,0.003676658,0.999845684,0.016914863,-0.003005671
2022-08-15 9:42:23.752,0.206298754,1.961930752,0.964117885,0.003600252,0.999843419,0.017080314,-0.002903275
2022-08-15 9:42:23.759,0.206243053,1.961962342,0.964157164,0.003736998,0.999843955,0.017014345,-0.002966063
2022-08-15 9:42:23.768,0.206225142,1.961961269,0.964145243,0.003798297,0.999842227,0.017099997,-0.002954248
2022-08-15 9:42:23.778,0.206245482,1.961941004,0.964100838,0.003616422,0.99984163,0.017184705,-0.002906314
2022-08-15 9:42:23.784,0.206186354,1.961938024,0.964152873,0.003775255,0.999842882,0.017070942,-0.002926556
2022-08-15 9:42:23.792,0.206163973,1.961946845,0.964156926,0.003740771,0.999843061,0.017066266,-0.002941668
2022-08-15 9:42:23.801,0.206176773,1.961929679,0.9641065,0.003620446,0.999841332,0.017206581,-0.002870307
2022-08-15 9:42:23.809,0.206173509,1.961924553,0.964111686,0.003593013,0.999842405,0.01714777,-0.002868054
2022-08-15 9:42:23.818,0.206207424,1.9619174,0.964108825,0.003633152,0.999841094,0.017219076,-0.002841715
2022-08-15 9:42:23.826,0.206209615,1.961938143,0.964117587,0.003652379,0.999840736,0.01723578,-0.002844198
2022-08-15 9:42:23.834,0.206204295,1.961954474,0.964115262,0.003595682,0.99984175,0.0171807,-0.002895105
2022-08-15 9:42:23.843,0.206218407,1.961962819,0.964157045,0.003783048,0.999842227,0.017107958,-0.002934859
2022-08-15 9:42:23.853,0.206264272,1.961957455,0.964115918,0.003585887,0.999843001,0.017109651,-0.002907673
2022-08-15 9:42:23.859,0.206299961,1.9619416,0.964112639,0.003665888,0.999841273,0.017203916,-0.002850665
2022-08-15 9:42:23.874,0.206328765,1.96194303,0.964107752,0.003683691,0.999841094,0.017210413,-0.002861918
2022-08-15 9:42:23.876,0.206307024,1.961974144,0.964147389,0.003784678,0.999842644,0.017072711,-0.00297971
2022-08-15 9:42:23.885,0.206344202,1.961971164,0.964109957,0.003670131,0.999840498,0.01723915,-0.002909872
2022-08-15 9:42:23.896,0.206346631,1.961962104,0.964111328,0.003631362,0.999841571,0.01718335,-0.002907252
2022-08-15 9:42:23.901,0.206339762,1.961963773,0.964118123,0.003535478,0.999842465,0.017151421,-0.00291459
2022-08-15 9:42:23.909,0.206298634,1.961975694,0.964152396,0.003728596,0.999842942,0.017069042,-0.00298921
2022-08-15 9:42:23.920,0.206309482,1.961957455,0.964124441,0.003616259,0.999841273,0.017203633,-0.002903595
2022-08-15 9:42:23.928,0.206283361,1.961937666,0.964116216,0.00357238,0.999841988,0.017173411,-0.002904673
2022-08-15 9:42:23.935,0.206261143,1.961947441,0.964111865,0.003616894,0.999840796,0.017233836,-0.002891733
2022-08-15 9:42:23.943,0.206242338,1.96193397,0.964108884,0.003636515,0.999840498,0.01725352,-0.002863394
2022-08-15 9:42:23.950,0.206213221,1.961936712,0.964110255,0.003640273,0.999840319,0.017261412,-0.002854431
2022-08-15 9:42:23.959,0.206209302,1.961928725,0.964114428,0.003632946,0.999840438,0.017262844,-0.002839512
2022-08-15 9:42:23.970,0.206181377,1.961940765,0.964113414,0.003613288,0.999840498,0.017258201,-0.002872746
2022-08-15 9:42:23.977,0.206212103,1.96194768,0.964112639,0.003641606,0.99984026,0.017268376,-0.002845049
2022-08-15 9:42:23.985,0.206194967,1.961958408,0.964117587,0.003614116,0.999840438,0.01725423,-0.002881242
2022-08-15 9:42:23.993,0.206226394,1.961984277,0.964116335,0.003624761,0.999840438,0.017253567,-0.002903277
2022-08-15 9:42:24.003,0.206224144,1.961969852,0.964113474,0.003606288,0.999841273,0.017202605,-0.002914601
2022-08-15 9:42:24.009,0.206243873,1.961982012,0.964119554,0.003619677,0.99984014,0.017271884,-0.00288441
2022-08-15 9:42:24.018,0.206247017,1.962000132,0.964145839,0.003750183,0.999840915,0.017183028,-0.00296584
2022-08-15 9:42:24.026,0.20624651,1.96202004,0.964152813,0.003717518,0.999841928,0.017128104,-0.003000205
2022-08-15 9:42:24.034,0.206281066,1.962018609,0.96415931,0.003720184,0.999841809,0.017139586,-0.002985086
2022-08-15 9:42:24.045,0.20632349,1.962000132,0.964122713,0.003569134,0.999841273,0.017201919,-0.002961256
2022-08-15 9:42:24.051,0.206287041,1.962003469,0.964148104,0.003702914,0.99984169,0.017141649,-0.003012985
2022-08-15 9:42:24.059,0.206347629,1.961982846,0.964112818,0.003590415,0.999841392,0.017197354,-0.002933863
2022-08-15 9:42:24.067,0.206315264,1.961977363,0.964109719,0.003547045,0.99984175,0.017180555,-0.00296709
2022-08-15 9:42:24.077,0.206272677,1.961968303,0.96414578,0.003681762,0.999842703,0.017092727,-0.002990999
2022-08-15 9:42:24.085,0.206261337,1.961948395,0.964146256,0.003702338,0.999842346,0.017113531,-0.002979525
2022-08-15 9:42:24.106,0.206284508,1.96191442,0.964105546,0.003582637,0.999841273,0.017211644,-0.002888959
2022-08-15 9:42:24.106,0.206259459,1.961909056,0.964090109,0.003619294,0.999840796,0.017241538,-0.002847626
2022-08-15 9:42:24.110,0.206224397,1.961919188,0.964118004,0.003666247,0.999841034,0.017221704,-0.002842596
2022-08-15 9:42:24.120,0.206226379,1.961893082,0.964096606,0.003680749,0.999840558,0.017243944,-0.002825763
2022-08-15 9:42:24.130,0.206205636,1.961922646,0.964093745,0.00364508,0.99984014,0.017277876,-0.002842933
2022-08-15 9:42:24.135,0.206175745,1.961913705,0.964100778,0.003619039,0.999841273,0.017213406,-0.0028565
2022-08-15 9:42:24.142,0.206153363,1.961943507,0.964136899,0.003760837,0.999841332,0.017166872,-0.00293946
2022-08-15 9:42:24.151,0.206156492,1.961953878,0.964141786,0.003713747,0.999842167,0.017127072,-0.002940724
2022-08-15 9:42:24.159,0.206167728,1.961964726,0.964141667,0.003679052,0.999842167,0.017132681,-0.002952461
2022-08-15 9:42:24.168,0.206222385,1.961963892,0.964101613,0.003600396,0.999840915,0.017229799,-0.002902754
2022-08-15 9:42:24.176,0.206196442,1.96198678,0.964149773,0.003706965,0.999842286,0.01711175,-0.002993542
2022-08-15 9:42:24.186,0.206262052,1.961987257,0.964108229,0.003560928,0.99984175,0.017179355,-0.002946433
2022-08-15 9:42:24.192,0.206245482,1.961999178,0.964148164,0.003699184,0.999842823,0.01707935,-0.003014144
2022-08-15 9:42:24.203,0.206301227,1.9619838,0.964108765,0.003516969,0.999841988,0.017171258,-0.002965405
2022-08-15 9:42:24.211,0.206260592,1.961991668,0.964143038,0.003660368,0.999842763,0.017090915,-0.003012736
2022-08-15 9:42:24.220,0.206283242,1.961980462,0.964144707,0.00369435,0.999842405,0.017105417,-0.003004571
2022-08-15 9:42:24.226,0.206273958,1.961969256,0.964145005,0.003684012,0.999842644,0.017092235,-0.003003243
2022-08-15 9:42:24.235,0.206297696,1.961935759,0.964112103,0.003543695,0.999842882,0.017123908,-0.00292447
2022-08-15 9:42:24.243,0.206290245,1.96192956,0.964114666,0.003549658,0.999842823,0.017124509,-0.002942035
2022-08-15 9:42:24.251,0.206273496,1.96192205,0.96410948,0.003610461,0.999841452,0.017196976,-0.002888914
2022-08-15 9:42:24.260,0.206267297,1.961910725,0.964105546,0.003571775,0.999842465,0.017145801,-0.002893025
2022-08-15 9:42:24.268,0.206267878,1.961929798,0.964114308,0.003601884,0.999841273,0.017210579,-0.002868921
2022-08-15 9:42:24.278,0.20625782,1.961912155,0.964095294,0.003692569,0.999840319,0.01725626,-0.002833104
2022-08-15 9:42:24.285,0.206222415,1.961930037,0.964102685,0.003626168,0.999841869,0.01716987,-0.0028898
2022-08-15 9:42:24.293,0.206226498,1.961912513,0.964084446,0.003633465,0.999841332,0.017207135,-0.002869145
2022-08-15 9:42:24.304,0.206198245,1.961937904,0.964110851,0.003630915,0.99984169,0.017183445,-0.002873794
2022-08-15 9:42:24.310,0.206188425,1.961955667,0.964097083,0.003591131,0.999841511,0.017197393,-0.002909339
2022-08-15 9:42:24.321,0.206158742,1.96198833,0.964144707,0.003695347,0.999842703,0.017091855,-0.002989368
2022-08-15 9:42:24.328,0.206207648,1.96199441,0.964111686,0.003601191,0.999841452,0.017188674,-0.002945406
2022-08-15 9:42:24.336,0.206163377,1.962035894,0.964142621,0.003769594,0.999839187,0.017275078,-0.003004729
2022-08-15 9:42:24.343,0.206210196,1.962024927,0.964147568,0.003699536,0.999842405,0.017096553,-0.003026664
2022-08-15 9:42:24.353,0.20624958,1.962020159,0.964100659,0.003574827,0.999841332,0.017195048,-0.002989819
2022-08-15 9:42:24.362,0.206239447,1.962013125,0.964143276,0.003653608,0.999843299,0.017053382,-0.003067364
2022-08-15 9:42:24.368,0.206286907,1.961991429,0.964102983,0.003580255,0.999842465,0.017127136,-0.002996351
2022-08-15 9:42:24.376,0.206278324,1.961967826,0.9641366,0.003709644,0.999843478,0.017041024,-0.002998442
2022-08-15 9:42:24.385,0.206316948,1.961950898,0.96410042,0.003546526,0.99984318,0.017101996,-0.002952793
2022-08-15 9:42:24.393,0.20633091,1.96193862,0.964103639,0.003635817,0.999842167,0.017149558,-0.00290977
2022-08-15 9:42:24.402,0.206317157,1.961935043,0.964105666,0.003607977,0.999842107,0.017158894,-0.002907169
2022-08-15 9:42:24.409,0.206321746,1.961936474,0.964097559,0.003586154,0.999841213,0.017213276,-0.002915115
2022-08-15 9:42:24.420,0.206307247,1.96190834,0.964105189,0.003609708,0.99984175,0.017183017,-0.002890359
2022-08-15 9:42:24.426,0.206293032,1.96192801,0.964090824,0.003624568,0.999841452,0.01718794,-0.002928774
2022-08-15 9:42:24.436,0.20628953,1.961941361,0.964097381,0.003652522,0.999840379,0.017251913,-0.00290119
2022-08-15 9:42:24.443,0.206240714,1.96194613,0.964097559,0.00356466,0.999841988,0.017168188,-0.002933504
2022-08-15 9:42:24.451,0.206256703,1.961968541,0.964108646,0.003596938,0.999841034,0.017214976,-0.002942256
2022-08-15 9:42:24.459,0.206235543,1.961959124,0.964111507,0.003538263,0.999842048,0.017173301,-0.002936343
2022-08-15 9:42:24.468,0.206209466,1.961977363,0.964100957,0.003485447,0.999842465,0.017152457,-0.002960657
2022-08-15 9:42:24.478,0.206214681,1.96198678,0.964121342,0.00352653,0.99984169,0.017190108,-0.00293805
2022-08-15 9:42:24.484,0.20621787,1.962028503,0.964115262,0.003533959,0.999841511,0.017197952,-0.002982443
2022-08-15 9:42:24.494,0.206179649,1.962032676,0.964151204,0.003676399,0.999843121,0.017061727,-0.003046014
2022-08-15 9:42:24.502,0.206193581,1.962043643,0.964155376,0.003673565,0.999842703,0.017082332,-0.003062372
2022-08-15 9:42:24.509,0.206197262,1.962038279,0.964154422,0.003620451,0.999843538,0.017041493,-0.003089965
2022-08-15 9:42:24.520,0.206223026,1.962049723,0.96414876,0.003651499,0.999843121,0.017057545,-0.003089905
2022-08-15 9:42:24.527,0.206235692,1.962041259,0.964152932,0.003682959,0.999842763,0.017073786,-0.003081002
2022-08-15 9:42:24.534,0.206256166,1.962030172,0.964146793,0.003656262,0.999842823,0.01708002,-0.003068989
2022-08-15 9:42:24.542,0.206301212,1.962015867,0.964124739,0.003548676,0.999842346,0.017137194,-0.003022858
2022-08-15 9:42:24.552,0.206278116,1.962009668,0.964152277,0.003640816,0.999843299,0.017055368,-0.003050239
2022-08-15 9:42:24.559,0.206332907,1.961964607,0.964119196,0.003582336,0.999842048,0.017160466,-0.002927267
2022-08-15 9:42:24.569,0.206316128,1.961953521,0.964091063,0.003535378,0.999842167,0.017161172,-0.002958675
2022-08-15 9:42:24.588,0.206311285,1.961958885,0.964099526,0.003608798,0.99984169,0.017173899,-0.002942454
2022-08-15 9:42:24.588,0.206270486,1.961965322,0.964141905,0.00367103,0.99984318,0.017064417,-0.003005596
2022-08-15 9:42:24.593,0.206281975,1.961945057,0.964106023,0.003592429,0.999840915,0.017225854,-0.002914632
2022-08-15 9:42:24.603,0.20628953,1.961954474,0.96410799,0.003574573,0.99984163,0.017189343,-0.0029308
2022-08-15 9:42:24.611,0.206276894,1.961943865,0.96410042,0.003578612,0.999841511,0.017200164,-0.002890129
2022-08-15 9:42:24.619,0.206250414,1.961961508,0.964102507,0.00361939,0.999841213,0.017205084,-0.002913431
2022-08-15 9:42:24.626,0.206252545,1.961959481,0.96410352,0.003649032,0.999840379,0.017256701,-0.002879409
2022-08-15 9:42:24.634,0.206242591,1.961990237,0.964100301,0.003590225,0.99984175,0.017176121,-0.002956627
2022-08-15 9:42:24.642,0.206185967,1.962017298,0.964142859,0.003703204,0.999841928,0.017132614,-0.003017284
2022-08-15 9:42:24.654,0.206187516,1.962033868,0.964140594,0.003699329,0.999841988,0.017129393,-0.003021464
2022-08-15 9:42:24.659,0.206237286,1.962015867,0.964103162,0.003535176,0.999842286,0.017151758,-0.00297685
2022-08-15 9:42:24.668,0.206227198,1.962042212,0.964103281,0.003571836,0.999842107,0.017150905,-0.002994243
2022-08-15 9:42:24.678,0.206243455,1.962018251,0.964104891,0.003596046,0.999842167,0.017147819,-0.002968102
2022-08-15 9:42:24.685,0.206250429,1.962011695,0.964106143,0.003545291,0.999842525,0.017128132,-0.002992446
2022-08-15 9:42:24.694,0.206274375,1.962003112,0.964101493,0.003617308,0.99984175,0.017168371,-0.002941314
2022-08-15 9:42:24.703,0.20626612,1.96198988,0.964100778,0.003522271,0.999843061,0.017104965,-0.00297222
2022-08-15 9:42:24.712,0.206242412,1.96199894,0.964145064,0.003635935,0.999844372,0.016992763,-0.003043276
2022-08-15 9:42:24.720,0.20629625,1.9619627,0.964101374,0.003582513,0.999842405,0.017140616,-0.002943734
2022-08-15 9:42:24.727,0.206303447,1.961946964,0.964100182,0.003559238,0.999843359,0.017091194,-0.002933559
2022-08-15 9:42:24.735,0.206302881,1.961946487,0.964103818,0.003566605,0.999843419,0.01708406,-0.002938538
2022-08-15 9:42:24.743,0.206285268,1.961926222,0.964110553,0.003585137,0.999844313,0.017028054,-0.002919436
2022-08-15 9:42:24.754,0.206298709,1.961923242,0.964099407,0.003561299,0.999844193,0.017044548,-0.002930248
2022-08-15 9:42:24.762,0.206284881,1.961927176,0.964116216,0.003654406,0.999843001,0.01710253,-0.002880952
2022-08-15 9:42:24.770,0.206285164,1.961941481,0.964103103,0.00360652,0.999843121,0.017102644,-0.00290613
2022-08-15 9:42:24.776,0.206272379,1.961940885,0.964102149,0.003622671,0.999842167,0.01715065,-0.002914628
2022-08-15 9:42:24.785,0.206251472,1.961954355,0.9641155,0.00356948,0.999842823,0.017118758,-0.0029374
2022-08-15 9:42:24.793,0.206243798,1.96196413,0.964116693,0.003587387,0.999842465,0.017136332,-0.002926826
2022-08-15 9:42:24.802,0.206242204,1.962006092,0.964102268,0.003596953,0.999841809,0.017164391,-0.002963371
2022-08-15 9:42:24.810,0.206243128,1.962002397,0.964115858,0.003579277,0.999842107,0.017158611,-0.002946462
2022-08-15 9:42:24.823,0.20625098,1.962009072,0.964110255,0.00361059,0.999841928,0.017159197,-0.002962015
2022-08-15 9:42:24.826,0.206233412,1.962026954,0.964114547,0.003572061,0.999841809,0.017169014,-0.002988134
2022-08-15 9:42:24.835,0.20624727,1.962006807,0.964110613,0.003560337,0.999842405,0.01713844,-0.002963235
2022-08-15 9:42:24.843,0.206247941,1.962013125,0.964114606,0.003516201,0.99984318,0.017098755,-0.002997518
2022-08-15 9:42:24.854,0.206246167,1.9620049,0.964108467,0.003588985,0.99984175,0.017175417,-0.002962791
2022-08-15 9:42:24.861,0.206280395,1.961983919,0.96409905,0.003568423,0.999841988,0.01716008,-0.002964257
2022-08-15 9:42:24.868,0.206286222,1.961983323,0.964118779,0.003603171,0.999842346,0.017136352,-0.002968773
2022-08-15 9:42:24.876,0.206296325,1.961948156,0.964116216,0.003569242,0.999842405,0.017149398,-0.002917452
2022-08-15 9:42:24.885,0.206286877,1.961956382,0.964118719,0.003590645,0.999841988,0.017164946,-0.002944786
2022-08-15 9:42:24.892,0.206284612,1.961925149,0.964110434,0.003568833,0.999841988,0.017166536,-0.002930694
2022-08-15 9:42:24.904,0.206294,1.96191144,0.964118421,0.00362841,0.999841928,0.01716798,-0.002874024
2022-08-15 9:42:24.909,0.206284389,1.961936831,0.964112878,0.003566659,0.999841571,0.017193306,-0.002937238
2022-08-15 9:42:24.917,0.20629181,1.961889505,0.964121759,0.003663048,0.999841511,0.017194321,-0.002843972
2022-08-15 9:42:24.926,0.206289008,1.961908698,0.964113533,0.003667162,0.999841452,0.017190443,-0.002875822
2022-08-15 9:42:24.936,0.20628494,1.9619205,0.964112461,0.003639009,0.999841511,0.017185913,-0.002894116
2022-08-15 9:42:24.943,0.206264764,1.96192956,0.964114189,0.003607876,0.999841332,0.017204015,-0.002908424
2022-08-15 9:42:24.954,0.206248254,1.961966634,0.96411407,0.003602076,0.999841928,0.017163195,-0.002942364
2022-08-15 9:42:24.959,0.206213474,1.961986065,0.964143038,0.003671297,0.999842584,0.017101701,-0.002998258
